domain,case_id,original_case_id,final_pred,prob_mean_core,v185_auto_decision,v185_review_or_reject,v195_release_from_review,v195_auto_decision,v195_review_or_reject,v195_plus_release_from_review,v195_plus_new_release_vs_v195,v195_plus_auto_decision,v195_plus_review_or_reject,v195_plus_release_reason,v195_plus_releasing_candidate_n,v195_plus_releasing_candidate_ids,v195_plus_policy_id,task_l6_label,label_idx,v195_auto_error,v195_auto_high_risk_fn,v195_plus_auto_error,v195_plus_auto_high_risk_fn,v195_plus_new_release_error,v195_plus_new_release_high_risk_fn
old_data,batch2_2404423,2404423,1,0.3926292346581204,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2411992,2411992,1,0.8430850798881281,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2419106,2419106,1,0.931404958940392,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch1_2211854,2211854,0,0.4254636983282058,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch1_2413768,2413768,0,0.4257382025430374,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch1_2513953,2513953,0,0.2594827418481977,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch1_2521521,2521521,0,0.4303295442038442,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch1_2117254,2117254,0,0.281768164708909,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch1_2119772,2119772,0,0.0634737165898997,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch1_2203567,2203567,0,0.2535229585291699,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch1_2210843,2210843,0,0.2294131106708212,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch1_2206638,2206638,0,0.2831544213705433,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch1_2300708,2300708,0,0.4593151922549181,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch1_2403501,2403501,0,0.5786362024358719,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch1_2413913,2413913,0,0.5233420407357673,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch1_2207409,2207409,1,0.5065895738755682,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch1_2215167,2215167,1,0.4560313157085521,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch1_2423251,2423251,1,0.8994391453231912,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch1_2510266,2510266,1,0.6687524560168692,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch1_2120121,2120121,1,0.4323418283461407,False,True,True,True,False,True,False,True,False,v195_selected_release,4,v118_review_or_control||tabular_logreg_c1||agreement_release_only||0.995;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,B3,1,False,False,False,False,False,False
old_data,batch1_2208096,2208096,1,0.6752441987504803,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B3,1,False,False,False,False,False,False
old_data,batch1_2404770,2404770,1,0.6859490008669429,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,B3,1,False,False,False,False,False,False
old_data,batch1_2424594,2424594,1,0.9505802291848742,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B3,1,False,False,False,False,False,False
old_data,batch1_2200732,2200732,1,0.5168667599652242,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch1_2204092,2204092,1,0.762335839475369,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch1_2210804,2210804,1,0.9176808768492508,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2206970,2206970,0,0.3889273389405716,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch2_2410964,2410964,0,0.1299689198183641,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch2_2423827,2423827,0,0.4122639651161141,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch2_2517771,2517771,0,0.551624546512245,False,True,True,True,False,True,False,True,False,v195_selected_release,4,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch2_2602333,2602333,0,0.2481087574039027,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch2_2112958,2112958,0,0.3758815044095934,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch2_2114597,2114597,0,0.421464213289303,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch2_2118344,2118344,0,0.1138431948456056,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch2_2202640,2202640,0,0.4496055774506468,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch2_2206051,2206051,0,0.4209540603248445,False,True,True,True,False,True,False,True,False,v195_selected_release,4,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch2_2208429,2208429,0,0.6153420256262933,False,True,True,True,False,True,False,True,False,v195_selected_release,4,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch2_2205972,2205972,0,0.3032703352118154,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch2_2400922,2400922,0,0.4839119288390266,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch2_2419725,2419725,0,0.7591108971455194,False,True,True,True,False,True,False,True,False,v195_selected_release,4,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch2_2503969,2503969,0,0.2287781574401133,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch2_2514094,2514094,0,0.5961761082411045,False,True,True,True,False,True,False,True,False,v195_selected_release,4,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch2_2529294,2529294,0,0.3854664042448775,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch2_2204981,2204981,1,0.7484464974197899,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2215086,2215086,1,0.2414097971146458,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2313943,2313943,1,0.813456162057277,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2409869,2409869,1,0.6283761098658277,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2414021,2414021,1,0.362659372200153,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2420745,2420745,1,0.666459944720778,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v118_review_or_control||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2513455,2513455,1,0.9194039086451782,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2517027,2517027,1,0.8518700081914439,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2600961,2600961,1,0.6487442903687934,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,B3,1,False,False,False,False,False,False
old_data,batch2_2112417,2112417,1,0.6886958616791787,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2202682,2202682,1,0.7067202375979492,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2213174,2213174,1,0.6516609496204359,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2302306,2302306,1,0.8478755004717727,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2308399,2308399,1,0.8789603271561391,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2404921,2404921,1,0.2618752992412176,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2412488,2412488,1,0.8502706753691109,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2419374,2419374,1,0.732929544088257,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch1_2214945,2214945,0,0.1673587907082895,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch1_2415355,2415355,0,0.2561580113064998,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch1_2515960,2515960,0,0.4531433302294048,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch1_2523954,2523954,0,0.5176907523913846,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch1_2113064,2113064,0,0.6520868192554302,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch1_2117290,2117290,0,0.1455152237118403,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch1_2120490,2120490,0,0.1176956052000568,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch1_2204174,2204174,0,0.1264910659283972,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch1_2211578,2211578,0,0.4529287059133617,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch1_2206696,2206696,0,0.5431499641745644,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch1_2301043,2301043,0,0.574286686653822,False,True,True,True,False,True,False,True,False,v195_selected_release,4,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch1_2404744,2404744,0,0.3983427752830031,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch1_2416012,2416012,0,0.2932521851382734,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch1_2211090,2211090,1,0.5795728691758882,False,True,True,True,False,True,False,True,False,v195_selected_release,4,v118_review_or_control||tabular_logreg_c1||agreement_release_only||0.995;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch1_2301020,2301020,1,0.745745711056415,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch1_2425102,2425102,1,0.870404057907061,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch1_2512089,2512089,1,0.7395887835611022,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch1_2200550,2200550,1,0.7336826630296306,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B3,1,False,False,False,False,False,False
old_data,batch1_2208642,2208642,1,0.8987431884366696,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B3,1,False,False,False,False,False,False
old_data,batch1_2406090,2406090,1,0.6524759759172599,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,B3,1,False,False,False,False,False,False
old_data,batch1_2500696,2500696,1,0.5942926424913976,False,True,True,True,False,True,False,True,False,v195_selected_release,4,v118_review_or_control||tabular_logreg_c1||agreement_release_only||0.995;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,B3,1,False,False,False,False,False,False
old_data,batch1_2116349,2116349,1,0.9177758200191152,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch1_2202262,2202262,1,0.916100244919905,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch1_2204892,2204892,1,0.8504533280334599,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch1_2211844,2211844,1,0.88111456754126,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2302818,2302818,0,0.5431063161994488,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch2_2411770,2411770,0,0.2178209064320549,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch2_2425412,2425412,0,0.2698025321138739,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch2_2521394,2521394,0,0.4934514621491176,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,A,0,False,False,False,False,False,False
old_data,batch2_2113324,2113324,0,0.1090187987635716,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch2_2116007,2116007,0,0.3793726406735491,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch2_2119455,2119455,0,0.1620021257693569,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch2_2202912,2202912,0,0.0935940691992567,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch2_2206144,2206144,0,0.1844898267225068,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch2_2212556,2212556,0,0.1555034758452358,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
old_data,batch2_2209199,2209199,0,0.6167712340499242,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch2_2407706,2407706,0,0.3508856294879026,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch2_2419875,2419875,0,0.4031919437752429,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,3,v161_final_review_or_reject||dino_pca128_logreg_c01||agreement_release_only||0.985;v161_final_review_or_reject||dino_pca128_logreg_c01||agreement_release_only||0.990;v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch2_2506040,2506040,0,0.6788062678066492,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch2_2514780,2514780,0,0.5346552337869287,False,True,True,True,False,True,False,True,False,v195_selected_release,4,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch2_2601895,2601895,0,0.3351685000251277,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,B1,0,False,False,False,False,False,False
old_data,batch2_2205439,2205439,1,0.4525323479572605,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2215122,2215122,1,0.5874252513945852,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2317468,2317468,1,0.7418669947838675,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2410269,2410269,1,0.6145890867678843,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2415952,2415952,1,0.8931999510207621,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2501951,2501951,1,0.6217169963902026,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2515401,2515401,1,0.8975650517859611,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2523329,2523329,1,0.8211963153439168,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,B2,1,False,False,False,False,False,False
old_data,batch2_2200315,2200315,1,0.7828020246697035,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2204465,2204465,1,0.5794889880559241,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2214335,2214335,1,0.5383879950640362,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2303703,2303703,1,0.7026393005146835,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2309860,2309860,1,0.6481159459704721,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
old_data,batch2_2406258,2406258,1,0.4785725368906741,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
