run_dir,source_file,direction_tags,n_rows,columns,table_kind,feature_set,model,weight_mode,objective,all_threshold,old_threshold,third_threshold,all_accuracy,all_balanced_accuracy,all_auc,all_sensitivity_high,all_specificity_low,all_f1,old_accuracy,old_balanced_accuracy,old_auc,old_sensitivity_high,old_specificity_low,old_f1,third_accuracy,third_balanced_accuracy,third_auc,third_sensitivity_high,third_specificity_low,third_f1,adapt_accuracy,adapt_balanced_accuracy,adapt_auc,adapt_sensitivity_high,adapt_specificity_low,adapt_f1,holdout_accuracy,holdout_balanced_accuracy,holdout_auc,holdout_sensitivity_high,holdout_specificity_low,holdout_f1,external_accuracy,external_balanced_accuracy,external_auc,external_sensitivity_high,external_specificity_low,external_f1,selection_score,old_guard_090,old_guard_092,folds,primary_metric,feature_model,global_pool,input_variant,image_size,estimator,threshold,method,weight,subset,extra_tag,source,boundary,n_internal,n_external_strict,n_candidates
12_third_batch_tta_avg_orig_flip_lr_whole_plus_crop_64style_20260521,outputs/batch1_batch2_task567_20260514/task7_external_runs/12_third_batch_tta_avg_orig_flip_lr_whole_plus_crop_64style_20260521/old_oof_candidate_summary.csv,tta;crop;whole;style_aug,29.0,accuracy|balanced_accuracy|f1|tn|fp|fn|tp|auc|candidate|threshold,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7192982456140351,0.7188238770685579,0.7650216706067772,,,0.7037037037037037,,,,,,,,,,,0.5099999999999999,,,,,,,,,
13_third_batch_wpc_plus_image_stats_64style_20260521,outputs/batch1_batch2_task567_20260514/task7_external_runs/13_third_batch_wpc_plus_image_stats_64style_20260521/old_oof_64style_selection_summary.csv,whole_plus_crop;style_aug,228096.0,accuracy|balanced_accuracy|f1|tn|fp|fn|tp|auc|route_name|route_threshold|budget_pct|corrector|corrector_threshold|routed_n|routed_pct|pass_n|pass_acc|routed_acc|hard_core_routed|rescue_n|hurt_n|net_rescue,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7403508771929824,0.740839243498818,0.772655634357762,,,0.75,,,,,,,,,,,,,,,,,,,,
13_third_batch_wpc_plus_image_stats_64style_20260521,outputs/batch1_batch2_task567_20260514/task7_external_runs/13_third_batch_wpc_plus_image_stats_64style_20260521/old_oof_candidate_summary.csv,whole_plus_crop;style_aug,29.0,accuracy|balanced_accuracy|f1|tn|fp|fn|tp|auc|candidate|threshold,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7228070175438597,0.7221483451536643,0.772655634357762,,,0.7018867924528301,,,,,,,,,,,0.58,,,,,,,,,
144_locked141_convnext140_external_audit_20260524,outputs/batch1_batch2_task567_20260514/task7_external_runs/144_locked141_convnext140_external_audit_20260524/external_locked_extra_summary.csv,convnext,2.0,subset|model_path|extra_tag|n|threshold|accuracy|balanced_accuracy|f1|tn|fp|fn|tp|sensitivity_high|specificity_low|auc,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5740740740740741,0.5472619462853157,0.5828392047436346,0.3404255319148936,0.7540983606557377,0.4102564102564102,,,,,,,,,,,0.59,,,all,dinov3convnext140,,,,,
164_locked104_dinov3vitl448tta_external_audit_20260524,outputs/batch1_batch2_task567_20260514/task7_external_runs/164_locked104_dinov3vitl448tta_external_audit_20260524/external_locked_extra_summary.csv,tta;dinov3;dino,2.0,subset|model_path|extra_tag|n|threshold|accuracy|balanced_accuracy|f1|tn|fp|fn|tp|sensitivity_high|specificity_low|auc,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6018518518518519,0.5742936867806069,0.5894663411231251,0.3617021276595745,0.7868852459016393,0.4415584415584415,,,,,,,,,,,0.61,,,all,dinov3vitl448_tta103,,,,,
165_locked162_blend104_108_external_audit_20260524,outputs/batch1_batch2_task567_20260514/task7_external_runs/165_locked162_blend104_108_external_audit_20260524/external_locked162_blend_summary.csv,blend,2.0,subset|source|n|threshold|accuracy|balanced_accuracy|f1|auc|tn|fp|fn|tp|sensitivity_high|specificity_low,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6481481481481481,0.627485176142309,0.6051621904429718,0.4680851063829787,0.7868852459016393,0.5365853658536586,,,,,,,,,,,0.595,,,all,,dev_selected_prob_avg_108_0.8_104_0.2_threshold_0.595,,,,
175_locked174_externalmimic173_external_audit_20260525,outputs/batch1_batch2_task567_20260514/task7_external_runs/175_locked174_externalmimic173_external_audit_20260525/external_locked_extra_summary.csv,external_mimic,2.0,subset|model_path|extra_tag|n|threshold|accuracy|balanced_accuracy|f1|tn|fp|fn|tp|sensitivity_high|specificity_low|auc,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5925925925925926,0.5831880013951866,0.5734216951517266,0.5106382978723404,0.6557377049180327,0.5217391304347826,,,,,,,,,,,0.4999999999999999,,,all,externalmimic173,,,,,
20_external_thymoma_carcinoma_64style_wpc_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/20_external_thymoma_carcinoma_64style_wpc_20260522/old_oof_64style_selection_summary.csv,whole_plus_crop;style_aug,228096.0,accuracy|balanced_accuracy|f1|tn|fp|fn|tp|auc|route_name|route_threshold|budget_pct|corrector|corrector_threshold|routed_n|routed_pct|rescue_n|hurt_n|net_rescue,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.743859649122807,0.7449024822695036,0.7698483057525611,,,0.7652733118971061,,,,,,,,,,,,,,,,,,,,
20_external_thymoma_carcinoma_64style_wpc_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/20_external_thymoma_carcinoma_64style_wpc_20260522/old_oof_candidate_summary.csv,whole_plus_crop;style_aug,29.0,accuracy|balanced_accuracy|f1|tn|fp|fn|tp|auc|candidate|threshold,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7157894736842105,0.7157210401891253,0.7776792750197007,,,0.7117437722419929,,,,,,,,,,,0.5,,,,,,,,,
21_external_thymoma_carcinoma_bgnorm085_wpc_64style_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/21_external_thymoma_carcinoma_bgnorm085_wpc_64style_20260522/old_oof_64style_selection_summary.csv,whole_plus_crop;style_aug,228096.0,accuracy|balanced_accuracy|f1|tn|fp|fn|tp|auc|route_name|route_threshold|budget_pct|corrector|corrector_threshold|routed_n|routed_pct|rescue_n|hurt_n|net_rescue,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7298245614035088,0.7299793144208038,0.7535953506698188,,,0.7317073170731707,,,,,,,,,,,,,,,,,,,,
21_external_thymoma_carcinoma_bgnorm085_wpc_64style_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/21_external_thymoma_carcinoma_bgnorm085_wpc_64style_20260522/old_oof_candidate_summary.csv,whole_plus_crop;style_aug,29.0,accuracy|balanced_accuracy|f1|tn|fp|fn|tp|auc|candidate|threshold,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6982456140350877,0.6979905437352245,0.7645291568163909,,,0.6884057971014492,,,,,,,,,,,0.5,,,,,,,,,
22_external_thymoma_carcinoma_flip_lr_wpc_64style_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/22_external_thymoma_carcinoma_flip_lr_wpc_64style_20260522/old_oof_64style_selection_summary.csv,whole_plus_crop;style_aug,228096.0,accuracy|balanced_accuracy|f1|tn|fp|fn|tp|auc|route_name|route_threshold|budget_pct|corrector|corrector_threshold|routed_n|routed_pct|rescue_n|hurt_n|net_rescue,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.743859649122807,0.7437204491725768,0.7753644602048858,,,0.7383512544802867,,,,,,,,,,,,,,,,,,,,
22_external_thymoma_carcinoma_flip_lr_wpc_64style_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/22_external_thymoma_carcinoma_flip_lr_wpc_64style_20260522/old_oof_candidate_summary.csv,whole_plus_crop;style_aug,29.0,accuracy|balanced_accuracy|f1|tn|fp|fn|tp|auc|candidate|threshold,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6982456140350877,0.6982860520094563,0.7402974783293933,,,0.6971830985915493,,,,,,,,,,,0.5,,,,,,,,,
23_external_thymoma_carcinoma_tta_avg_orig_flip_wpc_64style_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/23_external_thymoma_carcinoma_tta_avg_orig_flip_wpc_64style_20260522/old_oof_64style_selection_summary.csv,tta;whole_plus_crop;style_aug,228096.0,accuracy|balanced_accuracy|f1|tn|fp|fn|tp|auc|route_name|route_threshold|budget_pct|corrector|corrector_threshold|routed_n|routed_pct|rescue_n|hurt_n|net_rescue,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333333333333,0.7321217494089834,0.7469217888100868,,,0.696,,,,,,,,,,,,,,,,,,,,
23_external_thymoma_carcinoma_tta_avg_orig_flip_wpc_64style_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/23_external_thymoma_carcinoma_tta_avg_orig_flip_wpc_64style_20260522/old_oof_candidate_summary.csv,tta;whole_plus_crop;style_aug,29.0,accuracy|balanced_accuracy|f1|tn|fp|fn|tp|auc|candidate|threshold,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7087719298245614,0.7087765957446809,0.7759554767533492,,,0.7067137809187279,,,,,,,,,,,0.5,,,,,,,,,
25_external_thymoma_carcinoma_coral_wpc_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/25_external_thymoma_carcinoma_coral_wpc_20260522/coral_probe_summary.csv,whole_plus_crop,6.0,model|old_cv_threshold|pca_components|pca_explained|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_auc|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_auc|strict_accuracy|strict_balanced_accuracy|strict_f1|strict_tn|strict_fp|strict_fn|strict_tp|strict_auc,best_row_by_selection_or_balanced_accuracy,,rf_d5,,,,,,0.5648148148148148,0.5610394140216254,0.5479595395884199,,,0.5154639175257731,0.6877192982456141,0.6868351063829787,0.7202521670606777,,,0.6563706563706564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26_external_thymoma_carcinoma_coral_tta_avg_orig_flip_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/26_external_thymoma_carcinoma_coral_tta_avg_orig_flip_20260522/coral_probe_summary.csv,tta,6.0,model|old_cv_threshold|pca_components|pca_explained|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_auc|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_auc|strict_accuracy|strict_balanced_accuracy|strict_f1|strict_tn|strict_fp|strict_fn|strict_tp|strict_auc,best_row_by_selection_or_balanced_accuracy,,svc_c1,,,,,,0.5370370370370371,0.5486571328915243,0.5270317404952913,,,0.5454545454545454,0.6596491228070176,0.6600916075650118,0.7082594562647755,,,0.6711864406779661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28_external_thymoma_carcinoma_unsup_domain_sweep_wpc_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/28_external_thymoma_carcinoma_unsup_domain_sweep_wpc_20260522/unsup_domain_sweep_summary.csv,whole_plus_crop,256.0,align|pca_components|pca_explained|model|weighting|pseudo|threshold_objective|old_cv_threshold|old_cv_threshold_score|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_auc|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_auc|strict_accuracy|strict_balanced_accuracy|strict_f1|strict_tn|strict_fp|strict_fn|strict_tp|strict_auc,best_row_by_selection_or_balanced_accuracy,,svc_c1,,,,,,0.6111111111111112,0.6215556330659227,0.6170212765957447,,,0.6111111111111112,0.6596491228070176,0.6606826241134751,0.7069050433412136,,,0.6881028938906752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31_external_thymoma_carcinoma_diag_svc_focus_fast_wpc_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/31_external_thymoma_carcinoma_diag_svc_focus_fast_wpc_20260522/diag_svc_focus_fast_summary.csv,whole_plus_crop,240.0,align|pca_components|pca_explained|c|gamma|threshold_objective|old_cv_threshold|old_cv_threshold_score|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_auc|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_auc|strict_accuracy|strict_balanced_accuracy|strict_f1|strict_tn|strict_fp|strict_fn|strict_tp|strict_auc,best_row_by_selection_or_balanced_accuracy,,,,,,,,0.6388888888888888,0.6339379141960237,0.6459713986745726,,,0.5894736842105263,0.656140350877193,0.6561022458628842,0.7034574468085106,,,0.6524822695035462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33_external_thymoma_carcinoma_biomedclip_unsup_sweep_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/33_external_thymoma_carcinoma_biomedclip_unsup_sweep_20260522/unsup_domain_sweep_summary.csv,clip,256.0,align|pca_components|pca_explained|model|weighting|pseudo|threshold_objective|old_cv_threshold|old_cv_threshold_score|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_auc|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_auc|strict_accuracy|strict_balanced_accuracy|strict_f1|strict_tn|strict_fp|strict_fn|strict_tp|strict_auc,best_row_by_selection_or_balanced_accuracy,,logreg_c01,,,,,,0.6574074074074074,0.6332403208929194,0.5877223578653645,,,0.5316455696202531,0.631578947368421,0.6303191489361701,0.6478526398739165,,,0.5783132530120482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35_external_thymoma_carcinoma_dino_biomedclip_diag_svc_fast_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/35_external_thymoma_carcinoma_dino_biomedclip_diag_svc_fast_20260522/diag_svc_focus_fast_summary.csv,dino;clip,240.0,align|pca_components|pca_explained|c|gamma|threshold_objective|old_cv_threshold|old_cv_threshold_score|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_auc|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_auc|strict_accuracy|strict_balanced_accuracy|strict_f1|strict_tn|strict_fp|strict_fn|strict_tp|strict_auc,best_row_by_selection_or_balanced_accuracy,,,,,,,,0.6203703703703703,0.6175444715730729,0.6421346355074992,,,0.5773195876288659,0.6701754385964912,0.670065011820331,0.7039992119779355,,,0.6642857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36_external_thymoma_carcinoma_dino_biomedclip_unsup_sweep_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/36_external_thymoma_carcinoma_dino_biomedclip_unsup_sweep_20260522/unsup_domain_sweep_summary.csv,dino;clip,256.0,align|pca_components|pca_explained|model|weighting|pseudo|threshold_objective|old_cv_threshold|old_cv_threshold_score|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_auc|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_auc|strict_accuracy|strict_balanced_accuracy|strict_f1|strict_tn|strict_fp|strict_fn|strict_tp|strict_auc,best_row_by_selection_or_balanced_accuracy,,svc_c1,,,,,,0.6203703703703703,0.6126613184513429,0.5882455528426926,,,0.5591397849462365,0.6877192982456141,0.6868351063829787,0.7245616627265564,,,0.6563706563706564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39_external_thymoma_carcinoma_plip_unsup_sweep_20260522,outputs/batch1_batch2_task567_20260514/task7_external_runs/39_external_thymoma_carcinoma_plip_unsup_sweep_20260522/unsup_domain_sweep_summary.csv,unclassified,256.0,align|pca_components|pca_explained|model|weighting|pseudo|threshold_objective|old_cv_threshold|old_cv_threshold_score|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_auc|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_auc|strict_accuracy|strict_balanced_accuracy|strict_f1|strict_tn|strict_fp|strict_fn|strict_tp|strict_auc,best_row_by_selection_or_balanced_accuracy,,extra_d5,,,,,,0.6388888888888888,0.6363794907568887,0.5681897453784444,,,0.5979381443298969,0.6210526315789474,0.6227836879432624,0.6492809298660362,,,0.6727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68_dinov3_locked_external_eval_20260523,outputs/batch1_batch2_task567_20260514/task7_external_runs/68_dinov3_locked_external_eval_20260523/dinov3_locked_external_subtype_summary.csv,dinov3;dino;eva,68.0,n|threshold|accuracy|balanced_accuracy|f1|tn|fp|fn|tp|sensitivity|specificity|auc|model_tag|subset|task_l6_label,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,0.5,,,all:fixed_0.50,,,,,,
68_dinov3_locked_external_eval_20260523,outputs/batch1_batch2_task567_20260514/task7_external_runs/68_dinov3_locked_external_eval_20260523/dinov3_locked_external_summary.csv,dinov3;dino;eva,8.0,n|threshold|accuracy|balanced_accuracy|f1|tn|fp|fn|tp|sensitivity|specificity|auc|model_tag|threshold_name|subset|run_dir|external_predictions_csv|input_variant|image_size|folds,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5740740740740741,0.6058597837460761,0.6313219393093826,,,0.6349206349206349,,,,,,,,whole,352.0,,0.5,,,all,,,,,,
69_dev_locked_no64_dinov3_meta_fusion_20260523,outputs/batch1_batch2_task567_20260514/task7_external_runs/69_dev_locked_no64_dinov3_meta_fusion_20260523/dev_meta_fusion_oof_summary.csv,dinov3;dino,84.0,dev_n|dev_threshold|dev_accuracy|dev_balanced_accuracy|dev_f1|dev_tn|dev_fp|dev_fn|dev_tp|dev_sensitivity_high|dev_specificity_low|dev_auc|old_n|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_n|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|model|weight_mode|objective|selection_score_guard90|selection_score_guard92,best_row_by_selection_or_balanced_accuracy,,rf_d3,domain_label_third_up,bacc,,0.5399999999999999,0.5399999999999999,,,,,,,0.9228070175438596,0.922798463356974,0.9487785657998424,0.9219858156028368,0.9236111111111112,0.9219858156028368,0.7287581699346405,0.7412891986062717,0.7947517421602788,0.7682926829268293,0.7142857142857143,0.6028708133971292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69_dev_locked_no64_dinov3_meta_fusion_20260523,outputs/batch1_batch2_task567_20260514/task7_external_runs/69_dev_locked_no64_dinov3_meta_fusion_20260523/external_locked_fusion_summary.csv,dinov3;dino,2.0,n|threshold|accuracy|balanced_accuracy|f1|tn|fp|fn|tp|sensitivity_high|specificity_low|auc|subset|model|weight_mode|objective,best_row_by_selection_or_balanced_accuracy,,rf_d3,domain_label_third_up,bacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5462962962962963,0.5348796651552146,0.581792814788978,0.4468085106382978,0.6229508196721312,0.4615384615384615,,,,,,,,,,,0.5399999999999999,,,all,,,,,,
70_locked_536567_fullprob_external_eval_20260523,outputs/batch1_batch2_task567_20260514/task7_external_runs/70_locked_536567_fullprob_external_eval_20260523/locked_536567_external_summary.csv,eva,6.0,n|threshold|accuracy|balanced_accuracy|f1|tn|fp|fn|tp|sensitivity_high|specificity_low|auc|subset|locked_model_tag|feature_set|selected_dev_old_accuracy|selected_dev_third_accuracy|selected_dev_third_balanced_accuracy,best_row_by_selection_or_balanced_accuracy,prob_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6296296296296297,0.6110917335193582,0.6093477502615975,0.4680851063829787,0.7540983606557377,0.5238095238095238,,,,,,,,,,,0.59,,,all,,,,,,
71_locked67_dinov3_rescue_rule_external_20260523,outputs/batch1_batch2_task567_20260514/task7_external_runs/71_locked67_dinov3_rescue_rule_external_20260523/dev_rule_scan_summary.csv,dinov3;dino,7650.0,dev_n|dev_accuracy|dev_balanced_accuracy|dev_f1|dev_tn|dev_fp|dev_fn|dev_tp|dev_sensitivity_high|dev_specificity_low|dev_auc|old_n|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_n|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|rescue_source|rescue_threshold|base_prob_min|gap_min|use_veto|veto_threshold|veto_base_prob_max|routed_n|rescue_n|veto_n|selection_score_guard92|selection_score_guard90,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,0.9228070175438596,0.922724586288416,0.9496158392434988,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.8300653594771242,0.7795622822299652,0.8112478222996516,0.6707317073170732,0.8883928571428571,0.6790123456790124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71_locked67_dinov3_rescue_rule_external_20260523,outputs/batch1_batch2_task567_20260514/task7_external_runs/71_locked67_dinov3_rescue_rule_external_20260523/external_locked67_dinov3_rescue_summary.csv,dinov3;dino,2.0,n|accuracy|balanced_accuracy|f1|tn|fp|fn|tp|sensitivity_high|specificity_low|auc|rescue_source|rescue_threshold|base_prob_min|gap_min|use_veto|veto_threshold|veto_base_prob_max|subset|routed_n,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6203703703703703,0.6028950122078829,0.6013254272758981,0.4680851063829787,0.7377049180327869,0.5176470588235295,,,,,,,,,,,,,,all,,,,,,
76_external_thymoma_carcinoma_exact_crop_20260527,outputs/batch1_batch2_task567_20260514/task7_external_runs/76_external_thymoma_carcinoma_exact_crop_20260527/old_oof_64style_selection_summary.csv,crop;style_aug,228096.0,accuracy|balanced_accuracy|f1|tn|fp|fn|tp|auc|route_name|route_threshold|budget_pct|corrector|corrector_threshold|routed_n|routed_pct|rescue_n|hurt_n|net_rescue,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7473684210526316,0.7468971631205674,0.7571660756501182,,,0.7333333333333333,,,,,,,,,,,,,,,,,,,,
76_external_thymoma_carcinoma_exact_crop_20260527,outputs/batch1_batch2_task567_20260514/task7_external_runs/76_external_thymoma_carcinoma_exact_crop_20260527/old_oof_candidate_summary.csv,crop,29.0,accuracy|balanced_accuracy|f1|tn|fp|fn|tp|auc|candidate|threshold,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.712280701754386,0.7121010638297872,0.7315799842395586,,,0.7050359712230215,,,,,,,,,,,0.5,,,,,,,,,
79_locked67_siglipL_devfusion_external_audit_20260524,outputs/batch1_batch2_task567_20260514/task7_external_runs/79_locked67_siglipL_devfusion_external_audit_20260524/external_audit_summary.csv,siglip,20.0,method|subset|n|accuracy|balanced_accuracy|f1|tn|fp|fn|tp|sensitivity_high|specificity_low|auc|threshold,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.638889,0.619288,0.616672,0.468085,0.770492,0.53012,,,,,,,,,,,0.595,avg67_77_w77_0.05,,all,,,,,,
82_locked67_siglipSO400M_devfusion_external_audit_20260524,outputs/batch1_batch2_task567_20260514/task7_external_runs/82_locked67_siglipSO400M_devfusion_external_audit_20260524/external_audit_summary.csv,siglip,16.0,method|subset|n|accuracy|balanced_accuracy|f1|tn|fp|fn|tp|sensitivity_high|specificity_low|auc|threshold,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62963,0.611092,0.609348,0.468085,0.754098,0.52381,,,,,,,,,,,,m67_locked_existing,,all,,,,,,
89_locked87_tta_external_audit_20260524,outputs/batch1_batch2_task567_20260514/task7_external_runs/89_locked87_tta_external_audit_20260524/external_locked_extra_summary.csv,tta,2.0,subset|model_path|extra_tag|n|threshold|accuracy|balanced_accuracy|f1|tn|fp|fn|tp|sensitivity_high|specificity_low|auc,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6481481481481481,0.627485176142309,0.610394140216254,0.4680851063829787,0.7868852459016393,0.5365853658536586,,,,,,,,,,,0.595,,,all,dinov3vitl_tta4,,,,,
90_locked87_tta_plus_siglipL77_devblend_external_audit_20260524,outputs/batch1_batch2_task567_20260514/task7_external_runs/90_locked87_tta_plus_siglipL77_devblend_external_audit_20260524/dev_blend_summary.csv,blend;tta;siglip,111.0,method_name|blend_method|siglip_weight|objective|all_n|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_n|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_n|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,,,,old_third_balanced,0.595,0.595,0.595,0.8764805414551607,0.8637100311951648,0.9043063950087736,0.8116591928251121,0.9157608695652174,0.832183908045977,0.9228070175438596,0.922724586288416,0.9487293144208035,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.8333333333333334,0.7701981707317074,0.8230074041811846,0.6341463414634146,0.90625,0.6709677419354839,,,,,,,,,,,,,,,,,,,0.8574692817441893,True,True,,,,,,,,,,,,,,,,,
90_locked87_tta_plus_siglipL77_devblend_external_audit_20260524,outputs/batch1_batch2_task567_20260514/task7_external_runs/90_locked87_tta_plus_siglipL77_devblend_external_audit_20260524/external_locked_blend_summary.csv,blend;tta;siglip,2.0,subset|method_name|blend_method|siglip_weight|objective|n|threshold|accuracy|balanced_accuracy|f1|tn|fp|fn|tp|sensitivity_high|specificity_low|auc,best_row_by_selection_or_balanced_accuracy,,,,old_third_balanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6481481481481481,0.627485176142309,0.6096965469131497,0.4680851063829787,0.7868852459016393,0.5365853658536586,,,,,,,,,,,0.595,,,all,,,,,,
